,Unnamed: 0,lyrics,genre
666,666,It looks hard I understand,Rock
667,667,Swimmin' when you can't see land.,Rock
668,668,"Please keep the faith, we need it.",Rock
669,669,You need to see the country,Rock
670,670,but something holds you back.,Rock
671,671,"Travel near, far, and wide.",Rock
672,672,Have no fear or nothing to hide.,Rock
673,673,"Please keep the faith,we need it.",Rock
674,674,If your tired of the human race,Rock
675,675,"and you can't find yourself in pace,",Rock
676,676,there's too many games goin' round,Rock
677,677,and the Man's tryin' to bring you down.,Rock
678,678,"Please keep the faith, we need it.",Rock
679,679,The gods have just managed to tie Fanjariho to the ground. Tiw,Metal
680,680,lost his right hand during the process; it was the wolf's,Metal
681,681,"security, a guarantee he would not be tricked; but he was indeed.",Metal
682,682,"His jaw has been bolted to the ground with a broadsword, and foam",Metal
683,683,runs from his mouth in two rivers. The rivers Wan and Wil - of,Metal
684,684,"hope and will. The gods are laughing in joy, and walk happily",Metal
685,685,back towards their home; the terrible wolf has been rendered,Metal
686,686,"harmless. Only Tiw is left, bleeding heavily from the wrist,",Metal
687,687,"watching the suffering of the wolf, as it twists its body in",Metal
688,688,torment. He looks into the eyes of Fanjariho and sees its very,Metal
689,689,"soul, its pain and sorrow; its dreadful faith. Getting up, he",Metal
690,690,"walks back to Eron to let her heal his wound, stop his bleeding.",Metal
691,691,Now he knows what it is like to see into the eyes of Fire. He,Metal
692,692,"will never be the same again, he did not only lose his hand, when",Metal
693,693,on the island with the wolf.,Metal
694,694,"Promises, promises",Rock
695,695,They're to be broken as truth is forgotten honestly,Rock
696,696,"Apologies, apologies",Rock
697,697,Here's my confession I learned from my lesson long before,Rock
698,698,"So toast the crimes, the foes, the fears",Rock
699,699,The truth behind the sober tears,Rock
700,700,[Chorus],Rock
701,701,I'll find my way back from the stars and the sea,Rock
702,702,This kind of journey just means nothing to me,Rock
703,703,I'll find my way back 'cause it's easy you see,Rock
704,704,"This separation still means nothing to me,",Rock
705,705,"oh, oh",Rock
706,706,"Promises, no promises",Rock
707,707,You treat this mess and I'll repeat this message on the phone,Rock
708,708,"Apologies, no apologies",Rock
709,709,You turn this friend to an enemy it's gone on long before,Rock
710,710,"So toast the crimes, the foes, the fears",Rock
711,711,The truth behind the sober tears,Rock
712,712,[Chorus],Rock
713,713,I went too far this time and I got too less this time,Rock
714,714,And I tried to go and leave them all behind,Rock
715,715,[Chorus],Rock
716,716,Don't make promises,Rock
717,717,Don't make promises,Rock
718,718,Don't make promises,Rock
719,719,Don't make promises,Rock
720,720,You're on your own my little nightmare you cannot stay here,Rock
721,721,It's far too bright for you,Rock
722,722,"If they attack you just lay there,",Rock
723,723,"Play dead dear, it's your only hope of pulling through.",Rock
724,724,And seconds they seem like a lifetime.,Rock
725,725,"A dream, recurring, a dream that can't come true.",Rock
726,726,And they'll pin it all on you,Rock
727,727,After all you've been put through.,Rock
728,728,"""Sadie G. she's crazy, see?""",Rock
729,729,That's what the white coats say.,Rock
730,730,Now Ms. Susan A. is losing,Rock
731,731,Every opportunity to put us all away.,Rock
732,732,You're on your own my little nightmare.,Rock
733,733,Your job is done here.,Rock
734,734,You've scared them all to death.,Rock
735,735,If they revive them just sit there.,Rock
736,736,Just smile dear. Make them thankful for every breath.,Rock
737,737,"The sentence may seem like a lifetime, a scream, that curdling the blood they found on you.",Rock
738,738,And your knives and clothing too.,Rock
739,739,Charlie's broken .22,Rock
740,740,"""Sadie G. she's crazy, see?""",Rock
741,741,That's what the white coats say.,Rock
742,742,Now Ms. Susan A. is losing,Rock
743,743,Every opportunity.,Rock
744,744,Well they found you and they shipped you up the river the same way that you've bound and gaged.,Rock
745,745,You've shot and stab.,Rock
746,746,"You tried to set them free, but they've thrown away the keys.",Rock
747,747,"""I think that if I found a god to me that was so beautiful that I'd do anything for him.",Rock
748,748,I'd do anything for god.,Rock
749,749,"Even murder, if I believed it was god, how could it not be right?",Rock
750,750,Because he said it was.,Rock
751,751,"I have no remorse for the killer inside of me, I have no guilt in me""",Rock
752,752,[Repeat: x4],Rock
753,753,Whoa,Rock
754,754,I know,Metal
755,755,You know,Metal
756,756,We know,Metal
757,757,That it's time to rock n' roll,Metal
758,758,I know,Metal
759,759,You know,Metal
760,760,We know,Metal
761,761,That it's time to rock n' roll,Metal
762,762,Heard it on the radio,Metal
763,763,Seen it on the streets,Metal
764,764,Drives my mother crazy,Metal
765,765,But oh how I love the beat,Metal
766,766,Nothin' else I'd rather do,Metal
767,767,There's nothin' else for me,Metal
768,768,Standing up in front of you,Metal
769,769,For all of you to see,Metal
770,770,We're here to rock,Metal
771,771,We're here to roll you,Metal
772,772,We're here to rock,Metal
773,773,We're here to rock n' roll,Metal
774,774,I know,Metal
775,775,You know,Metal
776,776,We know,Metal
777,777,That we're gonna tear the roof down,Metal
778,778,I know,Metal
779,779,You know,Metal
780,780,We know,Metal
781,781,That tonight it's comin' down,Metal
782,782,Comin' down,Metal
783,783,Heard it on the radio,Metal
784,784,Seen it on the streets,Metal
785,785,Drives my mother crazy,Metal
786,786,But oh how I love the beat,Metal
787,787,Nothin' else I'd rather do,Metal
788,788,Nothin' else for me,Metal
789,789,Heavy metal music's what I need,Metal
790,790,to set me free,Metal
791,791,We're here to rock,Metal
792,792,We're here to roll you,Metal
793,793,We're here to rock,Metal
794,794,We're here to rock and roll,Metal
795,795,"Come on, come on, come on,",Metal
796,796,We're here to rock n' roll,Metal
797,797,"Should i have talked less,",Pop
798,798,"kissed more,",Pop
799,799,"let my hands,",Pop
800,800,explore.,Pop
801,801,"everytime i ,",Pop
802,802,closed my eyes,Pop
803,803,see your face in my mind like a neon sign.,Pop
804,804,"should of told her,",Pop
805,805,"that i was rich,",Pop
806,806,"that i cheated like,",Pop
807,807,"im a quick fix,",Pop
808,808,"i tasted it,",Pop
809,809,"i'm open,",Pop
810,810,she's gone like a wave in the ocean (ooh),Pop
811,811,tryna hold on to you is like holdin',Pop
812,812,sand in my hand (ooh),Pop
813,813,"just when u think u gotta good grip, she's,",Pop
814,814,gone again (ooh),Pop
815,815,slippin' through my fingers,Pop
816,816,she don't ever linger,Pop
817,817,i thought it was love,Pop
818,818,but when she's had enough,Pop
819,819,she's just like a wave (oh oh oh),Pop
820,820,yeah,Pop
821,821,i'm watching her wave,Pop
822,822,goodbye,Pop
823,823,she's just like a wave,Pop
824,824,(she's oh oh oh oh),Pop
825,825,yeah,Pop
826,826,"she's not meant to stay, stay stay in my life",Pop
827,827,like tryna tell someone don't turn or fall,Pop
828,828,ooh thats girls uncontainable,Pop
829,829,course of nature does what she wants,Pop
830,830,can't be controlled no,Pop
831,831,"should of told her,",Pop
832,832,"that i was rich,",Pop
833,833,"that i cheated like,",Pop
834,834,"im a quick fix,",Pop
835,835,"i tasted it,",Pop
836,836,"i'm open,",Pop
837,837,"she's gone like a wave in the ocean,",Pop
838,838,ooh,Pop
839,839,tryna hold on to you is like holdin',Pop
840,840,sand in my hand (ooh),Pop
841,841,"just when u think u gotta good grip, she's,",Pop
842,842,gone again (ooh),Pop
843,843,slippin' through my fingers,Pop
844,844,she don't ever linger,Pop
845,845,i thought it was love,Pop
846,846,but when she's had enough,Pop
847,847,she's just like a wave (she's oh oh oh),Pop
848,848,yeah,Pop
849,849,i'm watching her wave (she's oh oh oh),Pop
850,850,goodbye,Pop
851,851,she's just like a wave (she's oh oh oh),Pop
852,852,yeah,Pop
853,853,"she's not meant to stay, stay stay in my life",Pop
854,854,now my hearts in a permanent (*winter*),Pop
855,855,cause i know that u found someone else to get into,Pop
856,856,"yeah,",Pop
857,857,and i'll never be dancing,Pop
858,858,why did it go this way,Pop
859,859,"wish that i could still ride your wave,",Pop
860,860,"yeah but,",Pop
861,861,"tryna hold on to you is like holdin',",Pop
862,862,sand in my hand (oh oh oh),Pop
863,863,"just when u think u gotta good grip she's,",Pop
864,864,gone again. (oh oh oh),Pop
865,865,"slippin' through my fingers, she don't ever linger",Pop
866,866,"i thought it was love, but when she's had enough",Pop
867,867,she's just like a wave,Pop
868,868,"slippin' through my fingers, she don't ever linger",Pop
869,869,I'm watching her wave (she's oh oh oh oh),Pop
870,870,goodbye,Pop
871,871,she's just like a wave,Pop
872,872,"slippin' through my fingers, she don't ever linger",Pop
873,873,"she's not meant to stay stay stay, in my life",Pop
874,874,"tryna hold on to you is like holdin',",Pop
875,875,sand in my hand (oh oh oh),Pop
876,876,"just when u think u gotta good grip she's,",Pop
877,877,gone again (oh oh oh),Pop
878,878,"slippin' through my fingers, she don't ever linger",Pop
879,879,"i thought it was love, but when she's had enough",Pop
880,880,she's just like a wave (she's oh oh oh),Pop
881,881,yeah,Pop
882,882,I'm watching her wave (she's oh oh oh),Pop
883,883,goodbye,Pop
884,884,she's just like a wave (she's oh oh oh),Pop
885,885,yeah,Pop
886,886,she's not meant to stay stay stay in my life.,Pop
887,887,Like a wond'rous dream that ends with dawn,Country
888,888,Your love touched my heart then you were gone,Country
889,889,Though I couldn't keep you for my own you're the only happiness I've known,Country
890,890,You're the one who taught me how to smile your love brightened up my world awhile,Country
891,891,Warm and tender darling you remain just a little sunshine in the rain,Country
892,892,You're the one who taught me,Country
893,893,Just a little sunshine in the rain,Country
894,894,Sometimes I ignore reality,Country
895,895,But baby that's me,Country
896,896,I've always been a dreamer,Country
897,897,You'd rather face the cold hard truth,Country
898,898,"But baby that's you, you called it like you see it",Country
899,899,Half the time my heads up in the clouds,Country
900,900,And you're the only thing that keeps me on the ground,Country
901,901,That's us,Country
902,902,As different as the night and day,Country
903,903,That's us,Country
904,904,But the good Lord had it planned that way,Country
905,905,That's loveHe looked down and knew,Country
906,906,A man would need a woman's touch,Country
907,907,Two souls come together and make one,Country
908,908,That's us,Country
909,909,And when I feel like I just can't go on,Country
910,910,The dreams have come and gone,Country
911,911,I know you'll always be there,Country
912,912,And when that old cold truth is hard to face,Country
913,913,I'll carry you away,Country
914,914,Years form now I'll still care,Country
915,915,In rockin' chairs we'll share old memories,Country
916,916,Made up of part of you and part of me,Country
917,917,That's us,Country
918,918,As different as the night and day,Country
919,919,That's us,Country
920,920,But the good Lord had it planned that way,Country
921,921,That's love,Country
922,922,He looked down and knew,Country
923,923,A man would need a woman's touch,Country
924,924,Two souls come together and make one,Country
925,925,That's us,Country
926,926,I been feeling kinda strange lately,Pop
927,927,"I don't know what's going on, baby",Pop
928,928,Ever since I came back from out of town,Pop
929,929,Something's telling me some bullshit is going down,Pop
930,930,Boy is it someone else you're seeking,Pop
931,931,Is it someone else,Pop
932,932,Movado's telling me you're creeping,Pop
933,933,Finding numbers in your jeans,Pop
934,934,You're talking in your sleep,Pop
935,935,Fed up letters written by me get o-you-t,Pop
936,936,No more sitting at home alone,Pop
937,937,While you're out with somebody else,Pop
938,938,No more staring at the phone,Pop
939,939,Cause I can do better by myself,Pop
940,940,"Yeah, it's obvious how things have changed within a year",Pop
941,941,Just give me half of the rent and get out of here,Pop
942,942,No more talking save your lies for somebody else,Pop
943,943,Keep on walking `cos I can do better by myself,Pop
944,944,Slippin a-slidin - peepin and a-hidin,Rock
945,945,been told a long time ago,Rock
946,946,slippin a-slidin - peepin and a-hidin,Rock
947,947,been told a long time ago,Rock
948,948,I've been told baby youve been bold,Rock
949,949,I won't be you're fool no more,Rock
950,950,"Oh my Linda, she's a solid sender",Rock
951,951,know you better surrender,Rock
952,952,"oh my Linda, she's a solid sender",Rock
953,953,know you better surrender,Rock
954,954,slippin a-slidin - peepin a-hidin,Rock
955,955,I won't be you're fool no more,Rock
956,956,Oh big conniver - nothin but a child,Rock
957,957,I done got hip to your jive,Rock
958,958,oh big conniver - nothin but a child,Rock
959,959,I done got hip to your jive,Rock
960,960,slippin a-slidin - peepin a-hidin,Rock
961,961,I won't be you're fool no more,Rock
962,962,Oh ja,Pop
963,963,Als ik 's ochtends naar je kijk,Pop
964,964,En jij ligt nog te dromen,Pop
965,965,Als ik zacht je lichaam streel,Pop
966,966,En ik zie de zon opkomen,Pop
967,967,"Dan weet ik, ik zou liever blijven",Pop
968,968,Want bij jou voel ik me goed,Pop
969,969,"Ja, ik moet niet overdrijven",Pop
970,970,Maar jij werkt op mijn gemoed,Pop
